_id,time,txt
ObjectId("5d08a1148541638b5c24c868"),2018-10-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月16日18时57分在云南普洱市墨江县（北纬23.31度，东经101.57度）发生3.2级地震，震源深度6千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/微博云南'>@微博云南</a> ） 
ObjectId("5d08a1148541638b5c24c869"),2018-10-23,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：10月23日12时34分在中国台湾地区附近（北纬24.04度，东经122.63度）发生6.0级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1148541638b5c24c86a"),2018-10-19,地震避险的基本原则是震时紧急躲避，震后快速撤离。
ObjectId("5d08a1148541638b5c24c86b"),2018-10-19,你现在所拥有的，是过去努力的结果，当前一点一滴的积累，铸造出通往未来的路，做好当下就是未来。各位早上好 
ObjectId("5d08a1148541638b5c24c86c"),2018-10-18,转发微博
ObjectId("5d08a1148541638b5c24c86d"),2018-10-18,震中位于高原无人区，周边5公里范围内平均海拔约5303米，最近的乡镇是81公里外的嘎措乡。
ObjectId("5d08a1148541638b5c24c86e"),2018-10-20,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月20日18时47分在新疆阿克苏地区拜城县（北纬41.87度，东经82.27度）发生4.5级地震，震源深度22千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c86f"),2018-10-20,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：10月20日18时47分在新疆阿克苏地区拜城县附近（北纬41.81度，东经82.23度）发生4.3级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c870"),2018-10-17,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月17日13时16分在西藏那曲市双湖县（北纬33.54度，东经89.32度）发生4.1级地震，震源深度7千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c871"),2018-10-17,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：10月17日13时29分在云南楚雄州武定县附近（北纬25.72度，东经102.22度）发生3.6级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/微博云南'>@微博云南</a> ） 
ObjectId("5d08a1148541638b5c24c872"),2018-10-21,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月21日13时21分在新疆伊犁州尼勒克县（北纬43.97度，东经82.96度）发生3.3级地震，震源深度16千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c873"),2018-10-21,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月21日09时40分在西南印度洋海岭（南纬29.55度，东经60.70度）发生5.9级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c874"),2018-10-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：10月16日18时57分在云南普洱市墨江县附近（北纬23.30度，东经101.58度）发生3.1级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/微博云南'>@微博云南</a> ） 
ObjectId("5d08a1148541638b5c24c875"),2018-10-16,那年，今日，官宣<span class="url-icon"><img alt=[心] src="//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png" style="width:1em; height:1em;" /></span><a href='/n/共青团中央'>@共青团中央</a> 
ObjectId("5d08a1148541638b5c24c876"),2018-10-18,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月18日15时52分在西藏那曲市双湖县（北纬33.48度，东经89.18度）发生4.8级地震，震源深度18千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c877"),2018-10-18,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：10月18日15时52分在西藏那曲地区双湖县附近（北纬33.56度，东经89.17度）发生4.5级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c878"),2018-10-20,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月20日17时17分在新疆阿克苏地区拜城县（北纬41.84度，东经82.26度）发生3.2级地震，震源深度22千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c879"),2018-10-20,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月20日11时53分在新疆巴音郭楞州若羌县（北纬38.93度，东经89.46度）发生3.7级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c87a"),2018-10-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月16日09时03分在洛亚蒂群岛东南（南纬21.65度，东经169.61度）发生6.9级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1148541638b5c24c87b"),2018-10-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：10月16日09时03分在洛亚蒂群岛东南[新喀里多尼亚]附近（南纬21.68度，东经169.63度）发生7.1级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1148541638b5c24c87c"),2018-10-17,起风的日子学会随风起舞，下雨的时候学会自己撑伞。生活里有望穿秋水的等待，也会有柳暗花明的惊喜。各位早上好 
ObjectId("5d08a1148541638b5c24c87d"),2018-10-17,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月17日00时03分在新疆巴音郭楞州若羌县（北纬38.92度，东经89.45度）发生3.1级地震，震源深度6千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c87e"),2018-10-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月16日22时33分在西藏那曲市双湖县（北纬33.29度，东经89.53度）发生3.3级地震，震源深度6千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c87f"),2018-10-21,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月21日09时22分在新疆吐鲁番市鄯善县（北纬43.10度，东经90.77度）发生3.7级地震，震源深度13千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c880"),2018-10-16,根据地震信息播报机器人，震中周边20公里内无乡镇驻地分布。
ObjectId("5d08a1148541638b5c24c881"),2018-10-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%96%B0%E7%96%86%E7%B2%BE%E6%B2%B35.4%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E6%96%B0%E7%96%86%E7%B2%BE%E6%B2%B35.4%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#新疆精河5.4级地震#</span></a>震中距尼勒克县44公里、距精河县54公里、距巩留县82公里、距博乐市83公里、距伊宁县84公里，距双河市74公里，距乌鲁木齐市411公里。 
ObjectId("5d08a1148541638b5c24c882"),2018-10-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%96%B0%E7%96%86%E7%B2%BE%E6%B2%B35.4%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E6%96%B0%E7%96%86%E7%B2%BE%E6%B2%B35.4%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#新疆精河5.4级地震#</span></a>震中5公里范围内平均海拔约2453米。 
ObjectId("5d08a1148541638b5c24c883"),2018-10-20,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：10月20日11时53分在新疆巴音郭楞州若羌县附近（北纬38.86度，东经89.42度）发生4.1级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c884"),2018-10-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月16日08时28分在洛亚蒂群岛东南（南纬21.75度，东经169.61度）发生6.5级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1148541638b5c24c885"),2018-10-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：10月16日08时28分在洛亚蒂群岛东南[新喀里多尼亚]附近（南纬21.88度，东经169.36度）发生6.7级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1148541638b5c24c886"),2018-10-11,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月11日17时10分在湖北宜昌市秭归县（北纬31.03度，东经110.47度）发生4.1级地震，震源深度7千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c887"),2018-10-11,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：10月11日17时10分在湖北恩施州巴东县附近（北纬31.06度，东经110.43度）发生3.7级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c888"),2018-10-13,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月13日19时10分在鄂霍次克海（北纬52.85度，东经153.55度）发生6.6级地震，震源深度470千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1148541638b5c24c889"),2018-10-13,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：10月13日19时10分在千岛群岛西北附近（北纬52.65度，东经153.62度）发生6.8级左右地震（深源），最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/微天下'>@微天下</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1148541638b5c24c88a"),2018-10-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月16日10时17分在新疆博尔塔拉州精河县（北纬44.16度，东经82.53度）发生3.0级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1148541638b5c24c88b"),2018-10-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：10月16日10时10分在新疆博尔塔拉州精河县（北纬44.19度，东经82.53度）发生5.4级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
